Date,ARRIVAL_DELAY,MONTH,DAY,DAY_OF_WEEK,AIR_TIME,DEPARTURE_TIME,DISTANCE,AIRLINE,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT
1990-01-09,-20.0,1,1,4,355.0,602.0,2565,UA,1689,SFO,EWR
1990-01-05,-9.0,1,1,4,83.0,559.0,576,EV,6020,DEN,ISN
1990-01-04,-2.0,1,1,4,23.0,557.0,102,HA,113,LIH,HNL
1990-01-06,17.0,1,1,4,65.0,632.0,421,OO,5629,SFO,PSP
1990-01-10,144.0,1,1,4,107.0,812.0,776,OO,6420,DEN,PSP
1990-01-04,0.0,1,1,4,31.0,610.0,191,UA,223,IAH,SAT
1990-01-03,-32.0,1,1,4,263.0,603.0,2454,UA,996,EWR,LAX
1990-01-07,-14.0,1,1,4,54.0,601.0,337,UA,1721,SFO,LAX
1990-01-10,-1.0,1,1,4,44.0,558.0,288,EV,4390,IAD,CLE
1990-01-05,7.0,1,1,4,62.0,605.0,401,EV,5732,IAD,CAE
1990-01-04,4.0,1,1,4,79.0,603.0,602,F9,756,DEN,PHX
1990-01-05,19.0,1,1,4,193.0,613.0,1609,UA,234,IAH,SMF
1990-01-06,-4.0,1,1,4,368.0,605.0,2586,UA,415,SFO,JFK
1990-01-10,13.0,1,1,4,355.0,614.0,2300,US,647,PHX,BOS
1990-01-05,-3.0,1,1,4,120.0,601.0,728,US,829,CLT,BOS
1990-01-04,-26.0,1,1,4,147.0,601.0,1145,US,1743,MIA,DTW
1990-01-10,-10.0,1,1,4,150.0,600.0,1065,UA,1023,EWR,FLL
1990-01-10,-9.0,1,1,4,111.0,604.0,836,WN,2505,DEN,GEG
1990-01-07,-22.0,1,1,4,91.0,559.0,786,WN,239,STL,SAT
1990-01-03,0.0,1,1,4,116.0,609.0,819,WN,474,DEN,ONT
1990-01-05,-21.0,1,1,4,55.0,602.0,404,UA,1245,EWR,CLE
1990-01-06,8.0,1,1,4,140.0,612.0,868,US,560,PHX,DFW
1990-01-09,-17.0,1,1,4,90.0,557.0,550,AA,375,DFW,STL
1990-01-03,11.0,1,1,4,147.0,557.0,1045,AA,378,MIA,SJU
1990-01-06,-11.0,1,1,4,138.0,605.0,853,AA,1291,DFW,MKE
1990-01-09,-3.0,1,1,4,97.0,602.0,679,AS,320,SFO,SEA
1990-01-07,0.0,1,1,4,115.0,602.0,867,AS,602,LAS,SEA
1990-01-05,-16.0,1,1,4,50.0,553.0,266,B6,233,JFK,BTV
1990-01-09,-2.0,1,1,4,148.0,603.0,1069,B6,601,FLL,JFK
1990-01-04,-14.0,1,1,4,59.0,557.0,354,B6,735,LGB,SFO
1990-01-06,28.0,1,1,4,163.0,621.0,1197,B6,922,BOS,PBI
1990-01-06,10.0,1,1,4,129.0,600.0,944,B6,1184,JFK,MCO
1990-01-09,88.0,1,1,4,165.0,738.0,1189,B6,1434,MCO,SJU
1990-01-06,-26.0,1,1,4,130.0,601.0,859,DL,1065,ATL,BDL
1990-01-06,39.0,1,1,4,57.0,701.0,356,DL,1456,ATL,RDU
1990-01-07,-2.0,1,1,4,88.0,604.0,599,DL,1723,SLC,SFO
1990-01-03,19.0,1,1,4,117.0,613.0,936,EV,4642,IAH,TUS
1990-01-03,-24.0,1,1,4,83.0,600.0,565,EV,4928,ATL,PIA
1990-01-10,-19.0,1,1,4,150.0,556.0,977,F9,609,DEN,IND
1990-01-07,6.0,1,1,4,93.0,607.0,533,F9,821,DEN,MCI
1990-01-06,52.0,1,1,4,91.0,702.0,641,F9,133,DEN,DFW
1990-01-03,-1.0,1,1,4,22.0,600.0,100,HA,286,OGG,HNL
1990-01-06,9.0,1,1,4,165.0,602.0,1187,OO,5181,LAX,OKC
1990-01-03,-3.0,1,1,4,87.0,610.0,627,OO,6499,DEN,FAR
1990-01-04,-2.0,1,1,4,199.0,601.0,1635,UA,1160,IAH,SFO
1990-01-03,-37.0,1,1,4,143.0,558.0,1065,UA,1601,FLL,EWR
1990-01-09,2.0,1,1,4,39.0,559.0,196,OO,6461,DEN,MTJ
1990-01-05,7.0,1,1,4,155.0,601.0,1084,NK,606,DTW,RSW
1990-01-03,-9.0,1,1,4,57.0,602.0,261,OO,7389,RKS,GCC
1990-01-09,-14.0,1,1,4,140.0,606.0,1167,UA,220,EWR,MSY
1990-01-03,-21.0,1,1,4,127.0,603.0,1005,UA,654,MCO,ORD
1990-01-03,4.0,1,1,4,123.0,608.0,642,EV,6119,ORD,RIC
1990-01-10,-23.0,1,1,4,68.0,559.0,462,OO,5456,SFO,RDM
1990-01-10,-4.0,1,1,4,23.0,601.0,100,HA,205,HNL,OGG
1990-01-10,12.0,1,1,4,106.0,559.0,584,OO,4494,SLC,SJC
1990-01-09,-13.0,1,1,4,37.0,607.0,222,OO,5370,MBS,ORD
1990-01-05,15.0,1,1,4,95.0,616.0,529,US,1709,CLT,EWR
1990-01-09,-24.0,1,1,4,210.0,610.0,1999,WN,828,BWI,PHX
1990-01-04,-29.0,1,1,4,252.0,605.0,2306,UA,1632,IAD,SEA
1990-01-06,-20.0,1,1,4,62.0,606.0,414,UA,1725,SFO,LAS
1990-01-06,-18.0,1,1,4,129.0,603.0,1121,AA,168,MIA,DFW
1990-01-05,-6.0,1,1,4,108.0,603.0,868,AA,1336,DFW,PHX
1990-01-05,-17.0,1,1,4,179.0,605.0,1258,AA,1619,MIA,BOS
1990-01-04,-11.0,1,1,4,183.0,609.0,1592,AA,1686,STL,LAX
1990-01-06,-8.0,1,1,4,95.0,608.0,671,AS,345,SEA,OAK
1990-01-03,-4.0,1,1,4,122.0,611.0,954,AS,454,LAX,SEA
1990-01-05,-24.0,1,1,4,73.0,603.0,413,B6,57,IAD,BOS
1990-01-03,-11.0,1,1,4,279.0,620.0,2475,B6,24,JFK,LAX
1990-01-10,-14.0,1,1,4,126.0,603.0,899,B6,1279,FLL,DCA
1990-01-03,-35.0,1,1,4,74.0,603.0,632,B6,1836,BOS,DTW
1990-01-03,-8.0,1,1,4,255.0,607.0,1797,AA,1361,LAX,BNA
1990-01-08,-31.0,1,1,4,103.0,608.0,666,DL,327,ATL,PHL
1990-01-06,93.0,1,1,4,145.0,756.0,1276,DL,1492,MSP,PHX
1990-01-10,19.0,1,1,4,147.0,625.0,1046,B6,1554,FLL,SJU
1990-01-05,-3.0,1,1,4,99.0,607.0,528,EV,4556,IAH,VPS
1990-01-08,12.0,1,1,4,34.0,617.0,152,EV,6071,DEN,GUC
1990-01-03,40.0,1,1,4,147.0,648.0,1096,F9,1252,LGA,MIA
1990-01-06,-15.0,1,1,4,123.0,609.0,825,MQ,3323,MIA,RIC
1990-01-04,-25.0,1,1,4,68.0,603.0,502,MQ,3601,LGA,DTW
1990-01-04,-4.0,1,1,4,128.0,605.0,802,MQ,3551,MIA,ORF
1990-01-05,-29.0,1,1,4,84.0,600.0,604,OO,5572,DEN,MOT
1990-01-10,-28.0,1,1,4,127.0,603.0,1068,AA,1312,MIA,STL
1990-01-05,-20.0,1,1,4,174.0,607.0,1237,B6,269,FLL,BOS
1990-01-05,28.0,1,1,4,58.0,641.0,262,EV,4506,IAH,MLU
1990-01-06,-9.0,1,1,4,44.0,608.0,236,NK,562,LAS,LAX
1990-01-06,-13.0,1,1,4,207.0,612.0,1739,UA,416,ORD,PDX
1990-01-10,-23.0,1,1,4,182.0,612.0,1598,B6,1403,SJU,JFK
1990-01-07,11.0,1,1,4,30.0,620.0,163,HA,107,HNL,KOA
1990-01-07,-10.0,1,1,4,90.0,607.0,618,OO,4681,SLC,EUG
1990-01-03,-5.0,1,1,4,84.0,605.0,601,US,1754,PHX,RNO
1990-01-04,-7.0,1,1,4,183.0,629.0,1773,US,1789,CLT,PHX
1990-01-05,116.0,1,1,4,65.0,831.0,447,WN,1966,ATL,CMH
1990-01-03,-7.0,1,1,4,91.0,612.0,696,WN,2351,ATL,HOU
1990-01-09,-4.0,1,1,4,160.0,613.0,1020,WN,137,PHX,HOU
1990-01-06,-13.0,1,1,4,44.0,613.0,187,AA,1165,JFK,BOS
1990-01-10,-6.0,1,1,4,128.0,618.0,852,AA,2253,DFW,MSP
1990-01-10,-5.0,1,1,4,129.0,609.0,978,AS,504,SNA,SEA
1990-01-09,-23.0,1,1,4,67.0,607.0,313,B6,99,DCA,BDL
1990-01-09,90.0,1,1,4,244.0,731.0,1674,B6,962,BOS,SJU
1990-01-06,8.0,1,1,4,148.0,615.0,1065,B6,2006,EWR,FLL
1990-01-08,-13.0,1,1,4,43.0,613.0,302,DL,828,ATL,MOB
1990-01-08,-10.0,1,1,4,89.0,611.0,626,DL,978,SLC,SAN
1990-01-04,-13.0,1,1,4,60.0,609.0,368,DL,985,SLC,LAS
1990-01-04,3.0,1,1,4,73.0,609.0,405,DL,1275,DTW,DCA
1990-01-07,16.0,1,1,4,80.0,608.0,532,DL,2384,SLC,SMF
1990-01-09,-44.0,1,1,4,121.0,613.0,1123,DL,1610,DTW,DEN
1990-01-05,-3.0,1,1,4,251.0,616.0,2139,DL,1866,ATL,SFO
1990-01-10,-4.0,1,1,4,172.0,611.0,1020,DL,1919,MSP,LGA
1990-01-09,376.0,1,1,4,30.0,1219.0,140,EV,2522,DFW,LAW
1990-01-05,-24.0,1,1,4,68.0,604.0,482,EV,2512,DFW,BRO
1990-01-03,-11.0,1,1,4,15.0,607.0,69,EV,2572,MEI,PIB
1990-01-10,36.0,1,1,4,163.0,623.0,925,EV,4531,IAH,CHS
1990-01-10,9.0,1,1,4,88.0,621.0,468,EV,4655,IAH,MEM
1990-01-06,-12.0,1,1,4,27.0,609.0,147,EV,5123,ATL,MGM
1990-01-05,14.0,1,1,4,64.0,617.0,391,F9,582,DEN,SLC
1990-01-03,-12.0,1,1,4,73.0,609.0,472,F9,439,DEN,OMA
1990-01-10,161.0,1,1,4,41.0,859.0,213,MQ,3432,JFK,DCA
1990-01-04,-20.0,1,1,4,63.0,610.0,479,MQ,3568,LGA,CMH
1990-01-06,-9.0,1,1,4,37.0,613.0,156,OO,5348,LAX,SBP
1990-01-09,13.0,1,1,4,116.0,614.0,809,OO,5256,IAH,COS
1990-01-05,-1.0,1,1,4,95.0,612.0,588,OO,4747,SLC,OAK
1990-01-09,11.0,1,1,4,28.0,611.0,113,OO,5464,DEN,LAR
1990-01-07,-5.0,1,1,4,25.0,614.0,109,OO,5608,LAX,SAN
1990-01-04,-10.0,1,1,4,59.0,608.0,238,OO,5636,SFO,BFL
1990-01-07,56.0,1,1,4,57.0,631.0,351,OO,6571,PHX,DRO
1990-01-08,-15.0,1,1,4,79.0,610.0,598,OO,6573,PHX,MRY
1990-01-09,10.0,1,1,4,78.0,614.0,493,OO,6616,PHX,FAT
1990-01-07,-19.0,1,1,4,49.0,618.0,334,NK,612,ORD,MSP
1990-01-05,-17.0,1,1,4,96.0,619.0,802,NK,940,ORD,DFW
1990-01-06,-9.0,1,1,4,77.0,613.0,516,OO,6368,DEN,BIS
1990-01-09,1.0,1,1,4,39.0,617.0,216,HA,101,HNL,ITO
1990-01-05,11.0,1,1,4,141.0,631.0,1035,B6,762,LGA,PBI
1990-01-07,-3.0,1,1,4,121.0,648.0,1041,OO,5249,ORD,SAT
1990-01-08,-5.0,1,1,4,150.0,614.0,965,UA,207,IAH,FLL
1990-01-09,4.0,1,1,4,89.0,625.0,546,US,1931,CLT,BUF
1990-01-10,-28.0,1,1,4,195.0,613.0,1721,UA,732,ORD,SEA
1990-01-10,-9.0,1,1,4,135.0,623.0,973,WN,698,FLL,CMH
1990-01-08,-2.0,1,1,4,155.0,618.0,1235,WN,799,HOU,LAS
1990-01-07,-4.0,1,1,4,161.0,631.0,1072,WN,687,MCO,PVD
1990-01-09,-23.0,1,1,4,248.0,620.0,2295,WN,823,BWI,SAN
1990-01-04,-29.0,1,1,4,200.0,617.0,1728,WN,603,MDW,SAN
1990-01-07,-10.0,1,1,4,89.0,615.0,647,WN,885,PHX,SMF
1990-01-09,-9.0,1,1,4,110.0,618.0,853,UA,1192,DEN,SAN
1990-01-08,-42.0,1,1,4,253.0,615.0,2425,UA,1568,EWR,SAN
1990-01-07,-9.0,1,1,4,85.0,614.0,621,US,460,PHX,SJC
1990-01-09,-5.0,1,1,4,165.0,614.0,1562,AA,1186,BOS,DFW
1990-01-08,-24.0,1,1,4,138.0,612.0,1171,AA,1390,DFW,SAN
1990-01-08,-1.0,1,1,4,149.0,619.0,1235,AA,2420,DFW,LAX
1990-01-05,-10.0,1,1,4,135.0,613.0,956,AS,545,SEA,ONT
1990-01-09,10.0,1,1,4,96.0,612.0,700,AA,955,MIA,RDU
1990-01-06,-10.0,1,1,4,108.0,623.0,749,DL,2129,ATL,ROC
1990-01-10,-9.0,1,1,4,61.0,613.0,404,DL,1518,ATL,MCO
1990-01-07,6.0,1,1,4,155.0,619.0,931,DL,1588,MSP,DCA
1990-01-09,24.0,1,1,4,154.0,621.0,878,EV,4468,IAH,CAE
1990-01-10,-14.0,1,1,4,59.0,620.0,448,EV,5534,ATL,BTR
1990-01-04,-15.0,1,1,4,142.0,609.0,908,F9,1338,MSP,IAD
1990-01-10,-12.0,1,1,4,115.0,616.0,933,NK,470,SAN,PDX
1990-01-09,-5.0,1,1,4,111.0,625.0,852,NK,742,MSP,DFW
1990-01-07,9.0,1,1,4,84.0,630.0,541,OO,4762,SLC,PSP
1990-01-05,-7.0,1,1,4,74.0,617.0,546,OO,4716,MSP,ISN
1990-01-09,3.0,1,1,4,79.0,620.0,594,OO,5616,DEN,HLN
1990-01-09,20.0,1,1,4,137.0,637.0,854,UA,1026,IAH,MCO
1990-01-10,-11.0,1,1,4,88.0,616.0,474,B6,1481,RIC,BOS
1990-01-03,-12.0,1,1,4,70.0,613.0,524,F9,344,DEN,BZN
1990-01-03,12.0,1,1,4,83.0,620.0,501,OO,4624,SLC,FAT
1990-01-06,-2.0,1,1,4,73.0,626.0,483,OO,6372,DEN,FSD
1990-01-10,-15.0,1,1,4,115.0,620.0,925,NK,200,ORD,IAH
1990-01-10,-3.0,1,1,4,222.0,623.0,1400,UA,206,IAH,EWR
1990-01-04,-31.0,1,1,4,41.0,621.0,201,DL,1515,DTW,PIT
1990-01-03,-10.0,1,1,4,95.0,616.0,631,US,1982,CLT,FLL
1990-01-09,3.0,1,1,4,150.0,624.0,1085,UA,525,EWR,MIA
1990-01-04,-19.0,1,1,4,137.0,625.0,1199,WN,871,ATL,DEN
1990-01-05,11.0,1,1,4,224.0,625.0,1444,WN,343,PHX,MDW
1990-01-07,-17.0,1,1,4,258.0,624.0,2402,US,598,PHL,LAX
1990-01-08,17.0,1,1,4,200.0,622.0,1172,AA,127,DFW,IAD
1990-01-06,7.0,1,1,4,149.0,620.0,936,AA,1079,DFW,CLT
1990-01-06,167.0,1,1,4,206.0,909.0,1303,AA,1207,DFW,PHL
1990-01-10,-18.0,1,1,4,107.0,618.0,936,AA,1343,CLT,DFW
1990-01-07,5.0,1,1,4,166.0,618.0,1061,AA,2379,DFW,RDU
1990-01-03,-22.0,1,1,4,40.0,619.0,247,AA,2272,DFW,SAT
1990-01-05,4.0,1,1,4,188.0,614.0,1533,AS,124,SEA,FAI
1990-01-06,5.0,1,1,4,169.0,624.0,1237,B6,70,BOS,FLL
1990-01-05,3.0,1,1,4,163.0,628.0,1249,B6,966,BOS,RSW
1990-01-07,-19.0,1,1,4,84.0,621.0,594,DL,891,ATL,MIA
1990-01-05,36.0,1,1,4,149.0,709.0,936,DL,2234,MSP,BWI
1990-01-10,-35.0,1,1,4,97.0,619.0,620,DL,2480,ATL,MDT
1990-01-04,-11.0,1,1,4,40.0,619.0,200,B6,2180,BOS,EWR
1990-01-10,-25.0,1,1,4,60.0,610.0,301,EV,5221,DTW,SCE
1990-01-10,-6.0,1,1,4,108.0,618.0,836,F9,308,DEN,GEG
1990-01-10,4.0,1,1,4,116.0,619.0,622,NK,969,ORD,BWI
1990-01-03,12.0,1,1,4,68.0,622.0,455,OO,6557,PHX,SBA
1990-01-10,-11.0,1,1,4,73.0,617.0,509,OO,6564,PHX,SBP
1990-01-05,-4.0,1,1,4,89.0,620.0,489,EV,4418,IAH,PNS
1990-01-10,-9.0,1,1,4,22.0,620.0,73,OO,6230,DEN,COS
1990-01-03,-10.0,1,1,4,60.0,623.0,315,EV,3272,ORD,CLE
1990-01-10,-9.0,1,1,4,18.0,621.0,102,HA,104,HNL,LIH
1990-01-04,1.0,1,1,4,30.0,627.0,175,OO,7396,SLC,TWF
1990-01-05,-19.0,1,1,4,202.0,628.0,1892,DL,1592,ATL,SAN
1990-01-09,5.0,1,1,4,137.0,641.0,783,UA,195,ORD,BDL
1990-01-05,4.0,1,1,4,53.0,625.0,370,US,649,PHX,LAX
1990-01-04,22.0,1,1,4,339.0,630.0,2133,US,674,PHX,EWR
1990-01-03,-2.0,1,1,4,81.0,630.0,449,US,835,CLT,PHL
1990-01-04,20.0,1,1,4,30.0,658.0,140,UA,572,IAH,AUS
1990-01-05,55.0,1,1,4,286.0,746.0,2565,UA,577,EWR,SFO
1990-01-04,-6.0,1,1,4,41.0,619.0,192,OO,5628,SFO,RNO
1990-01-08,-9.0,1,1,4,212.0,634.0,1733,WN,4570,MDW,SEA
1990-01-05,3.0,1,1,4,173.0,629.0,1237,WN,660,TPA,SJU
1990-01-03,-15.0,1,1,4,289.0,632.0,2556,UA,1231,LAX,HNL
1990-01-04,-1.0,1,1,4,68.0,623.0,449,US,401,PHL,CLT
1990-01-04,5.0,1,1,4,334.0,628.0,2153,US,433,PHX,JFK
1990-01-04,7.0,1,1,4,48.0,623.0,304,US,567,PHX,SAN
1990-01-05,156.0,1,1,4,48.0,914.0,325,US,595,PHX,ONT
1990-01-08,-11.0,1,1,4,96.0,624.0,650,AA,148,CLT,MIA
1990-01-04,8.0,1,1,4,171.0,626.0,1144,AA,330,ORD,PBI
1990-01-05,10.0,1,1,4,232.0,627.0,1372,AA,1381,DFW,EWR
1990-01-09,-10.0,1,1,4,78.0,622.0,548,AS,157,OTZ,ANC
1990-01-05,-9.0,1,1,4,145.0,627.0,1050,AS,499,SEA,SAN
1990-01-08,-8.0,1,1,4,136.0,624.0,933,AS,573,PDX,SAN
1990-01-04,4.0,1,1,4,358.0,627.0,2475,B6,23,LAX,JFK
1990-01-10,-30.0,1,1,4,136.0,629.0,950,B6,1099,MCO,LGA
1990-01-05,-17.0,1,1,4,162.0,628.0,1074,B6,929,RSW,JFK
1990-01-09,2.0,1,1,4,87.0,649.0,496,B6,1285,PIT,BOS
1990-01-04,-20.0,1,1,4,284.0,628.0,2586,DL,418,JFK,SFO
1990-01-06,-16.0,1,1,4,112.0,626.0,907,DL,783,ATL,MSP
1990-01-07,-22.0,1,1,4,93.0,625.0,813,DL,1984,ATL,AUS
1990-01-09,-7.0,1,1,4,131.0,632.0,1184,DL,2114,ATL,COS
1990-01-04,-31.0,1,1,4,88.0,628.0,594,DL,2283,ATL,DTW
1990-01-06,-3.0,1,1,4,137.0,624.0,1183,DL,2370,LGA,MSY
1990-01-10,13.0,1,1,4,245.0,631.0,2182,DL,1598,ATL,SEA
1990-01-06,-38.0,1,1,4,114.0,629.0,746,DL,1809,ATL,EWR
1990-01-09,-15.0,1,1,4,61.0,629.0,406,DL,1872,ATL,TPA
1990-01-06,1.0,1,1,4,46.0,630.0,270,EV,2549,DFW,BPT
1990-01-04,-7.0,1,1,4,28.0,629.0,100,EV,3261,IAD,RIC
1990-01-04,-13.0,1,1,4,120.0,630.0,820,EV,3929,JAX,EWR
1990-01-09,-5.0,1,1,4,72.0,623.0,376,EV,4306,IAH,GPT
1990-01-10,69.0,1,1,4,214.0,750.0,1506,F9,295,DEN,TPA
1990-01-05,9.0,1,1,4,229.0,647.0,1607,F9,711,DEN,RSW
1990-01-10,17.0,1,1,4,96.0,634.0,641,F9,1246,DFW,DEN
1990-01-10,-6.0,1,1,4,115.0,628.0,895,F9,1108,MCO,CLE
1990-01-03,-16.0,1,1,4,25.0,620.0,109,OO,2604,LAX,SAN
1990-01-06,10.0,1,1,4,73.0,621.0,466,NK,379,MYR,ACY
1990-01-06,7.0,1,1,4,52.0,623.0,394,OO,5381,ORD,STC
1990-01-05,-9.0,1,1,4,90.0,624.0,674,OO,4553,LAX,BOI
1990-01-09,-4.0,1,1,4,64.0,637.0,447,OO,5186,SAN,SFO
1990-01-08,12.0,1,1,4,217.0,630.0,1535,OO,5581,LAX,MSP
1990-01-10,-1.0,1,1,4,71.0,630.0,425,OO,6588,PHX,BFL
1990-01-06,-5.0,1,1,4,144.0,629.0,1012,UA,1534,ORD,TPA
1990-01-09,-17.0,1,1,4,77.0,627.0,589,EV,5764,IAD,ORD
1990-01-08,-6.0,1,1,4,20.0,627.0,100,HA,114,OGG,HNL
1990-01-10,2.0,1,1,4,194.0,625.0,1182,B6,675,MSY,JFK
1990-01-03,-25.0,1,1,4,21.0,623.0,67,OO,5297,ORD,MKE
1990-01-09,19.0,1,1,4,174.0,633.0,1197,UA,410,ORD,MIA
1990-01-07,-23.0,1,1,4,263.0,627.0,2378,US,700,PHL,SEA
1990-01-09,-10.0,1,1,4,103.0,634.0,874,WN,1926,ATL,SAT
1990-01-06,-6.0,1,1,4,218.0,632.0,1751,WN,1119,MDW,PDX
1990-01-07,-13.0,1,1,4,46.0,628.0,255,US,474,PHX,LAS
1990-01-03,8.0,1,1,4,141.0,648.0,918,AA,129,DFW,JAX
1990-01-08,-27.0,1,1,4,162.0,627.0,1067,AA,1543,DFW,PIT
1990-01-06,-9.0,1,1,4,88.0,623.0,592,AA,2220,DFW,COS
1990-01-10,-8.0,1,1,4,133.0,629.0,1050,AS,240,SAN,SEA
1990-01-05,-12.0,1,1,4,117.0,628.0,933,AS,576,SAN,PDX
1990-01-09,-10.0,1,1,4,93.0,625.0,689,AS,724,SLC,SEA
1990-01-10,8.0,1,1,4,155.0,629.0,1072,B6,475,MCO,PVD
1990-01-04,-26.0,1,1,4,146.0,624.0,1056,B6,1467,PBI,HPN
1990-01-05,45.0,1,1,4,342.0,656.0,2248,AA,1441,LAS,JFK
1990-01-06,-17.0,1,1,4,65.0,632.0,442,DL,2005,ATL,MLB
1990-01-04,-41.0,1,1,4,74.0,633.0,526,DL,2290,ATL,PIT
1990-01-08,-10.0,1,1,4,190.0,632.0,1532,DL,1864,MSP,SAN
1990-01-09,-20.0,1,1,4,110.0,628.0,692,EV,5579,ATL,ABE
1990-01-09,-1.0,1,1,4,41.0,626.0,243,OO,4758,DTW,PLN
1990-01-03,-13.0,1,1,4,105.0,635.0,838,OO,3460,ONT,PDX
1990-01-06,-15.0,1,1,4,144.0,632.0,1068,UA,665,EWR,RSW
1990-01-10,-2.0,1,1,4,214.0,634.0,1576,DL,1056,MSP,SJC
1990-01-07,-17.0,1,1,4,45.0,637.0,284,OO,4577,DTW,CIU
1990-01-03,-8.0,1,1,4,71.0,637.0,468,US,1718,CLT,MCO
1990-01-04,-2.0,1,1,4,67.0,637.0,361,US,1943,CLT,BWI
1990-01-03,-9.0,1,1,4,88.0,648.0,529,US,1946,CLT,EWR
1990-01-09,-19.0,1,1,4,96.0,637.0,813,WN,795,ATL,AUS
1990-01-03,-16.0,1,1,4,122.0,636.0,861,WN,692,MCO,CAK
1990-01-08,-15.0,1,1,4,303.0,639.0,2173,WN,1170,LAS,FLL
1990-01-05,-12.0,1,1,4,221.0,635.0,1524,WN,653,LAS,MKE
1990-01-08,-16.0,1,1,4,160.0,633.0,1444,WN,890,MDW,PHX
1990-01-05,-5.0,1,1,4,63.0,640.0,386,WN,832,LAS,SJC
1990-01-04,-37.0,1,1,4,234.0,639.0,2227,UA,1284,EWR,LAS
1990-01-08,2.0,1,1,4,82.0,643.0,719,UA,1748,EWR,ORD
1990-01-09,-3.0,1,1,4,105.0,633.0,624,AA,1305,DFW,DSM
1990-01-05,-7.0,1,1,4,188.0,636.0,1158,AA,1562,DFW,RIC
1990-01-09,14.0,1,1,4,26.0,632.0,93,AS,548,SEA,BLI
1990-01-03,-5.0,1,1,4,110.0,643.0,834,AS,558,LAX,PDX
1990-01-10,-16.0,1,1,4,124.0,636.0,987,AS,560,PSP,SEA
1990-01-04,-7.0,1,1,4,124.0,639.0,834,AS,569,PDX,LAX
1990-01-10,10.0,1,1,4,211.0,633.0,1660,AS,662,DFW,SEA
1990-01-07,50.0,1,1,4,75.0,747.0,584,AS,709,SJC,SLC
1990-01-07,20.0,1,1,4,164.0,634.0,1194,AA,2476,MIA,BDL
1990-01-05,-8.0,1,1,4,81.0,640.0,515,DL,1332,ATL,RSW
1990-01-07,-11.0,1,1,4,128.0,634.0,1010,DL,2135,LGA,TPA
1990-01-05,-7.0,1,1,4,125.0,638.0,950,DL,2276,LGA,MCO
1990-01-10,-5.0,1,1,4,206.0,636.0,1589,DL,2566,MSP,SFO
1990-01-10,-11.0,1,1,4,52.0,638.0,354,EV,2506,DFW,CRP
1990-01-09,14.0,1,1,4,42.0,656.0,190,EV,2555,DFW,SHV
1990-01-05,8.0,1,1,4,64.0,639.0,383,EV,2561,DFW,BTR
1990-01-06,-10.0,1,1,4,52.0,643.0,293,EV,2537,DFW,MLU
1990-01-07,11.0,1,1,4,74.0,634.0,489,MQ,3476,MIA,CHS
1990-01-07,-1.0,1,1,4,99.0,637.0,710,MQ,3589,MIA,GSO
1990-01-03,97.0,1,1,4,147.0,828.0,1076,NK,705,FLL,LGA
1990-01-05,-11.0,1,1,4,85.0,638.0,594,NK,567,ATL,DTW
1990-01-07,-16.0,1,1,4,150.0,643.0,1127,NK,417,FLL,DTW
1990-01-08,-3.0,1,1,4,104.0,638.0,817,OO,3456,BUR,PDX
1990-01-10,17.0,1,1,4,28.0,643.0,108,OO,5492,ORD,MSN
1990-01-03,-20.0,1,1,4,115.0,634.0,833,OO,6495,LAX,COS
1990-01-03,-16.0,1,1,4,66.0,642.0,313,OO,5291,DEN,GCC
1990-01-07,-22.0,1,1,4,164.0,636.0,1379,UA,536,IAH,LAX
1990-01-06,-15.0,1,1,4,156.0,653.0,1346,UA,259,IAH,SNA
1990-01-07,37.0,1,1,4,85.0,718.0,473,UA,792,ORD,BUF
1990-01-10,-16.0,1,1,4,54.0,638.0,337,VX,922,LAX,SFO
1990-01-10,-26.0,1,1,4,95.0,649.0,793,WN,3213,MDW,DAL
1990-01-08,-2.0,1,1,4,56.0,648.0,296,WN,2599,DAL,LIT
1990-01-07,-18.0,1,1,4,171.0,645.0,1142,WN,2199,MCO,MHT
1990-01-09,-29.0,1,1,4,153.0,644.0,1073,WN,3739,MCO,ALB
1990-01-09,-25.0,1,1,4,153.0,642.0,1407,WN,1188,BWI,SAT
1990-01-10,2.0,1,1,4,90.0,641.0,761,WN,4563,ATL,OKC
1990-01-09,-12.0,1,1,4,50.0,645.0,338,US,593,PHX,SNA
1990-01-05,-3.0,1,1,4,229.0,641.0,1389,AA,1107,DFW,LGA
1990-01-09,-18.0,1,1,4,175.0,641.0,1514,AA,1234,ORD,LAS
1990-01-08,-12.0,1,1,4,104.0,641.0,806,AA,1283,MIA,BNA
1990-01-10,16.0,1,1,4,179.0,714.0,1501,AA,1287,MIA,MSP
1990-01-04,-14.0,1,1,4,143.0,645.0,1205,AA,1300,DFW,SNA
1990-01-07,31.0,1,1,4,127.0,718.0,919,AA,2326,DCA,MIA
1990-01-06,-12.0,1,1,4,38.0,638.0,187,B6,318,BOS,JFK
1990-01-10,-12.0,1,1,4,112.0,642.0,632,B6,1137,DTW,BOS
1990-01-10,-23.0,1,1,4,114.0,642.0,726,DL,765,MSP,PIT
1990-01-09,-21.0,1,1,4,207.0,641.0,1919,DL,801,ATL,SNA
1990-01-05,-19.0,1,1,4,81.0,639.0,581,DL,827,ATL,FLL
1990-01-04,-8.0,1,1,4,188.0,642.0,1522,DL,860,MSP,SNA
